Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Segment,Region,Category,Sub_Category,Product_Name,Quantity,Discount,Sales,Profit
ORD-01002,11/11/2023,11/18/2023,Standard,CUST-2084,Corporate,Central,Technology,Phones,Samsung Galaxy,2,0.2,1552.25,-261.49
ORD-00005,2024-09-27,2024-09-29,Express,CUST-6539,Corporate,South,Technology,Computers,Lenovo ThinkPad,3,0.3,4102.56,-1420.64
ORD-01004,2024-04-28,2024-04-29,Same Day,CUST-4470,Corporate,West,Furniture,Chairs,Guest Chair,3,0.15,1348.25,-264.48
ORD-01336,2024-02-17,2024-02-19,Express,CUST-5073,Home Office,West,Office Supplies,Art Supplies,Pens Pack,2,0.2,114.42,5.4
ORD-00264,2023-07-12,2023-07-18,Standard,CUST-4598,Home Office,South,Furniture,Storage,Storage Bin,3,0.2,2946.24,-247.33
ORD-01188,2023-03-25,2023-04-02,Standard,CUST-3144,Corporate,West,Technology,Phones,iPhone Pro,1,0.1,1342.23,9.43
ORD-01375,2024-11-13,2024-11-14,Same Day,CUST-5061,Consumer,Central,Technology,Computers,Dell XPS,3,0.0,5477.38,1129.37
ORD-00444,2024-03-21,2024-03-24,Express,CUST-3060,Consumer,South,Office Supplies,Art Supplies,Highlighters,2,0.2,96.57,16.37
ORD-01003,2023-06-25,2023-06-29,Express,CUST-7912,Home Office,Central,Technology,Phones,OnePlus Nord,2,0.1,1233.14,48.44
ORD-01078,2023-07-31,2023-08-09,Standard,CUST-5506,Consumer,East,Office Supplies,Paper,Sticky Notes,1,0.1,83.34,27.91
ORD-00838,2024-11-10,2024-11-17,Standard,CUST-9883,Consumer,West,Furniture,Storage,Storage Bin,1,0.0,1258.85,100.03
ORD-01345,2024-05-20,2024-05-20,Same Day,CUST-1053,Corporate,Central,Furniture,Storage,Filing Cabinet,2,0.0,1689.99,187.4
ORD-00305,2023-04-05,2023-04-11,Standard,CUST-4111,Home Office,Central,Technology,Computers,Lenovo ThinkPad,1,0.25,521.68,-95.08
ORD-01179,2024-12-30,2025-01-06,Standard,CUST-9727,Home Office,East,Furniture,Chairs,Guest Chair,2,0.0,1495.53,195.44
ORD-00314,2023-05-07,2023-05-16,Standard,CUST-1964,Consumer,Central,Office Supplies,Art Supplies,Colored Pencils,4,0.0,224.12,100.78
ORD-00150,2024-10-18,2024-10-19,Same Day,CUST-3045,Home Office,West,Furniture,Chairs,Ergonomic Chair,2,0.2,2156.59,-551.28
ORD-00575,2024-07-18,2024-07-23,Standard,CUST-4258,Corporate,West,Furniture,Tables,Conference Table,2,0.1,1466.84,-29.22
ORD-00051,2023-04-13,2023-04-16,Express,CUST-2084,Consumer,East,Office Supplies,Art Supplies,Highlighters,1,0.0,91.49,43.38
ORD-01176,2024-12-05,2024-12-14,Standard,CUST-4150,Home Office,South,Office Supplies,Binders,Clipboard,2,0.2,99.99,9.39
ORD-00727,2023-01-10,2023-01-14,Express,CUST-8744,Home Office,East,Office Supplies,Paper,Legal Pads,1,0.15,14.45,1.24
ORD-00834,2023-12-22,2023-12-26,Express,CUST-5861,Home Office,Central,Technology,Phones,Samsung Galaxy,1,0.1,1332.96,73.41
ORD-01116,2024-08-25,2024-08-28,Express,CUST-8177,Corporate,Central,Office Supplies,Paper,Legal Pads,5,0.1,281.35,83.12
ORD-00471,2023-12-12,2023-12-14,Express,CUST-4910,Consumer,West,Technology,Computers,MacBook Pro,2,0.1,832.99,75.81
ORD-00972,2023-10-01,2023-10-11,Standard,CUST-8962,Home Office,West,Office Supplies,Paper,Legal Pads,1,0.0,26.03,8.14
ORD-00654,2023-08-28,2023-09-06,Standard,CUST-3266,Corporate,Central,Office Supplies,Paper,Sticky Notes,2,0.15,125.19,17.23
ORD-00400,2023-07-23,2023-07-31,Standard,CUST-1936,Corporate,Central,Office Supplies,Paper,Cardstock,1,0.2,58.15,3.55
ORD-00512,2023-11-24,2023-12-04,Standard,CUST-9423,Consumer,East,Office Supplies,Paper,Cardstock,1,0.1,18.46,6.14
ORD-00321,2024-10-31,2024-11-03,Express,CUST-1931,Home Office,West,Furniture,Storage,Shelving Unit,2,0.2,2156.82,-682.7
ORD-00020,2023-10-07,2023-10-12,Standard,CUST-9751,Home Office,West,Technology,Computers,Dell XPS,3,0.15,3453.47,3.72
ORD-00685,2024-08-02,2024-08-10,Standard,CUST-3167,Home Office,South,Technology,Phones,OnePlus Nord,3,0.1,4195.74,236.51
ORD-00036,06/19/2024,06/27/2024,Standard,CUST-5741,Consumer,West,Office Supplies,Binders,Report Cover,2,0.1,109.64,17.77
ORD-00903,2023-10-19,2023-10-26,Standard,CUST-7227,Consumer,East,Furniture,Chairs,Guest Chair,4,0.0,2857.93,512.78
ORD-00828,2024-05-31,2024-06-06,Standard,CUST-7596,Consumer,East,Office Supplies,Binders,Report Cover,5,0.2,158.18,16.24
ORD-01350,2023-12-18,2023-12-27,Standard,CUST-8744,Consumer,East,Office Supplies,Binders,Report Cover,1,0.1,85.39,18.67
ORD-00408,2023-01-16,2023-01-17,Same Day,CUST-2528,Home Office,East,Technology,Phones,OnePlus Nord,1,0.0,1359.11,172.01
ORD-00921,2023-11-06,2023-11-12,Standard,CUST-9797,Corporate,East,Furniture,Storage,Bookcase,2,0.0,2913.93,167.21
ORD-00538,2023-02-18,2023-02-27,Standard,CUST-1750,Home Office,West,Technology,Computers,HP Spectre,3,0.0,1471.43,333.47
ORD-00759,2024-02-08,2024-02-10,Express,CUST-2307,Home Office,East,Furniture,Chairs,Ergonomic Chair,1,0.2,160.69,-17.26
ORD-01063,2023-08-09,2023-08-12,Express,CUST-4139,Consumer,West,Office Supplies,Paper,Sticky Notes,1,0.1,62.18,20.22
ORD-00246,2023-06-07,2023-06-12,Standard,CUST-4582,Consumer,West,Technology,Computers,Lenovo ThinkPad,2,0.1,1123.87,-22.53
ORD-01128,2024-05-11,2024-05-11,Same Day,CUST-2674,Home Office,South,Technology,Computers,HP Spectre,5,0.2,5237.56,-952.95
ORD-00785,2024-10-27,2024-10-27,Same Day,CUST-5010,Corporate,South,Furniture,Tables,Folding Table,1,0.1,705.21,-68.93
ORD-00490,2024-06-27,2024-07-05,Standard,CUST-3045,Home Office,Central,Technology,Computers,HP Spectre,2,0.1,2540.17,-48.08
ORD-00155,2024-02-28,2024-03-04,Standard,CUST-2638,Corporate,Central,Furniture,Chairs,Ergonomic Chair,3,0.0,2785.0,333.33
ORD-00962,2024-11-02,2024-11-04,Express,CUST-6559,Corporate,East,Technology,Computers,MacBook Pro,2,0.1,541.88,-26.15
ORD-00854,2023-11-04,2023-11-10,Standard,CUST-2169,Corporate,South,Furniture,Chairs,Executive Chair,2,0.3,1789.77,-146.52
ORD-00626,2023-05-11,2023-05-20,Standard,CUST-1488,Home Office,South,Office Supplies,Paper,Copy Paper,3,0.1,239.48,76.52
ORD-00686,2024-03-10,2024-03-12,Express,CUST-1525,Corporate,West,Technology,Accessories,Webcam HD,1,0.15,1569.83,-189.58
ORD-00570,2023-02-26,2023-03-02,Express,CUST-7596,Consumer,South,Office Supplies,Binders,Folder Set,1,0.0,41.23,20.33
ORD-01432,2023-04-13,2023-04-20,Standard,CUST-5002,Corporate,West,Furniture,Storage,Filing Cabinet,1,0.0,939.29,-41.15
ORD-00018,2023-03-07,2023-03-14,Standard,CUST-5956,Home Office,West,Technology,Accessories,USB-C Hub,1,0.1,774.68,66.41
ORD-00128,2024-05-27,2024-06-01,Standard,CUST-7615,Consumer,East,Technology,Accessories,Webcam HD,2,0.1,1258.97,51.54
ORD-00928,2023-05-24,2023-05-28,Express,CUST-1319,Home Office,West,Furniture,Chairs,Stacking Chair,1,0.25,84.72,-20.76
ORD-00981,2024-09-05,2024-09-13,Standard,CUST-4150,Corporate,South,Office Supplies,Art Supplies,Markers Set,1,0.2,28.7,2.71
ORD-01475,2023-10-14,2023-10-19,Standard,CUST-9689,Home Office,West,Office Supplies,Art Supplies,Highlighters,4,0.1,240.97,43.9
ORD-00191,2024-10-12,2024-10-22,Standard,CUST-4502,Home Office,South,Furniture,Chairs,Stacking Chair,1,0.1,308.28,-47.24
ORD-01140,2023-02-12,2023-02-17,Standard,CUST-9669,Home Office,Central,Technology,Phones,iPhone Pro,1,0.1,1579.28,98.06
ORD-00993,2023-08-18,2023-08-27,Standard,CUST-2679,Home Office,Central,Technology,Computers,Dell XPS,2,0.0,3178.17,536.79
ORD-01469,05/23/2023,05/24/2023,Same Day,CUST-2133,Home Office,West,Technology,Accessories,Laptop Stand,5,0.0,5227.34,904.32
ORD-01256,2024-04-02,2024-04-12,Standard,CUST-5033,Home Office,Central,Technology,Computers,Dell XPS,1,0.25,217.74,-47.51
ORD-00607,2023-01-03,2023-01-10,Standard,CUST-4770,Corporate,East,Technology,Accessories,Webcam HD,2,0.0,274.26,46.04
ORD-00181,2024-03-09,2024-03-11,Express,CUST-4006,Home Office,West,Furniture,Storage,Filing Cabinet,2,0.1,1686.79,52.08
ORD-00302,2023-10-29,2023-11-08,Standard,CUST-4923,Home Office,East,Office Supplies,Paper,Cardstock,3,0.0,289.31,89.14
ORD-00497,2024-02-26,2024-03-07,Standard,CUST-7658,Corporate,Central,Office Supplies,Art Supplies,Highlighters,2,0.1,64.8,20.63
ORD-01297,2024-12-29,2025-01-07,Standard,CUST-9201,Home Office,West,Technology,Phones,iPhone Pro,1,0.0,1763.26,434.36
ORD-01261,2023-04-23,2023-04-30,Standard,CUST-2790,Consumer,West,Technology,Accessories,USB-C Hub,1,0.1,1255.79,87.8
ORD-01372,2024-10-30,2024-11-05,Standard,CUST-6310,Corporate,Central,Technology,Phones,Google Pixel,2,0.0,3437.23,828.22
ORD-00518,2023-03-21,2023-03-29,Standard,CUST-6514,Corporate,Central,Furniture,Storage,Bookcase,1,0.15,135.6,-19.88
ORD-01070,2024-06-03,2024-06-11,Standard,CUST-4295,Corporate,East,Technology,Computers,Dell XPS,2,0.25,188.41,-25.23
ORD-00477,2023-07-31,2023-08-07,Standard,CUST-8019,Home Office,West,Office Supplies,Binders,Report Cover,4,0.1,158.91,25.03
ORD-00158,2023-02-22,2023-03-04,Standard,CUST-9808,Consumer,Central,Technology,Accessories,USB-C Hub,1,0.15,108.05,-3.98
ORD-01196,2023-06-21,2023-06-27,Standard,CUST-6147,Consumer,Central,Office Supplies,Binders,Clipboard,3,0.0,36.96,16.88
ORD-00017,03/26/2024,04/02/2024,Standard,CUST-8062,Home Office,East,Office Supplies,Paper,Legal Pads,4,0.0,147.62,48.74
ORD-01073,2024-06-16,2024-06-26,Standard,CUST-8491,Home Office,West,Office Supplies,Art Supplies,Markers Set,2,0.1,99.17,22.69
ORD-00547,2023-11-17,2023-11-26,Standard,CUST-7227,Consumer,Central,Technology,Phones,iPhone Pro,3,0.2,3891.34,-651.02
ORD-00659,2024-04-10,2024-04-19,Standard,CUST-5010,Home Office,East,Office Supplies,Art Supplies,Markers Set,4,0.0,144.17,71.78
ORD-01231,02/22/2024,02/27/2024,Standard,CUST-8123,Corporate,West,Furniture,Tables,Conference Table,4,0.2,4254.49,-841.58
ORD-01020,2024-06-02,2024-06-02,Same Day,CUST-7118,Corporate,East,Technology,Phones,Samsung Galaxy,4,0.15,1559.9,-111.13
ORD-01262,2023-09-05,2023-09-08,Express,CUST-5272,Consumer,South,Technology,Accessories,Wireless Mouse,2,0.2,2444.14,-263.87
ORD-00960,2023-03-21,2023-03-23,Express,CUST-8019,Corporate,West,Office Supplies,Art Supplies,Pens Pack,1,0.0,9.2,3.47
ORD-01415,2024-07-27,2024-07-27,Same Day,CUST-5861,Home Office,West,Office Supplies,Art Supplies,Pens Pack,2,0.25,114.68,12.73
ORD-00284,2024-05-14,2024-05-22,Standard,CUST-7868,Home Office,West,Office Supplies,Paper,Sticky Notes,2,0.0,22.03,10.43
ORD-00798,2024-10-11,2024-10-20,Standard,CUST-6925,Home Office,South,Furniture,Tables,Folding Table,1,0.0,1368.24,217.97
ORD-00226,2024-12-22,2024-12-24,Express,CUST-2612,Home Office,East,Technology,Accessories,Laptop Stand,1,0.15,1462.27,29.63
ORD-00027,2024-03-21,2024-03-30,Standard,CUST-1241,Home Office,South,Furniture,Storage,Filing Cabinet,3,0.2,1147.48,-116.64
ORD-00438,2023-11-29,2023-12-04,Standard,CUST-2104,Home Office,East,Furniture,Chairs,Guest Chair,2,0.15,438.67,-89.68
ORD-01463,2023-01-14,2023-01-15,Same Day,CUST-6573,Corporate,South,Furniture,Chairs,Executive Chair,1,0.0,518.73,83.09
ORD-00230,2024-02-09,2024-02-17,Standard,CUST-6168,Consumer,Central,Technology,Phones,OnePlus Nord,1,0.0,386.97,54.94
ORD-00038,2024-12-20,2024-12-22,Express,CUST-2796,Corporate,Central,Technology,Computers,HP Spectre,3,0.1,4999.39,245.86
ORD-00750,2024-03-22,2024-03-30,Standard,CUST-5010,Corporate,West,Furniture,Storage,Bookcase,3,0.0,4300.27,79.71
ORD-01046,2024-08-28,2024-09-04,Standard,CUST-7669,Home Office,East,Office Supplies,Binders,Report Cover,3,0.1,213.81,67.88
ORD-00470,2023-07-17,2023-07-26,Standard,CUST-4502,Consumer,East,Technology,Phones,iPhone Pro,3,0.1,2181.86,54.44
ORD-01284,2024-04-23,2024-05-02,Standard,CUST-6925,Corporate,East,Technology,Accessories,Webcam HD,4,0.0,5363.89,1048.64
ORD-01478,2023-02-14,2023-02-16,Express,CUST-5557,Consumer,South,Technology,Computers,MacBook Pro,2,0.3,2423.79,-798.82
ORD-00688,2024-06-14,2024-06-15,Same Day,CUST-2588,Home Office,East,Office Supplies,Art Supplies,Markers Set,2,0.1,82.0,21.04
ORD-01384,2023-05-04,2023-05-06,Express,CUST-5889,Consumer,West,Technology,Phones,iPhone Pro,2,0.2,2335.76,-200.89
ORD-00640,2024-04-22,2024-04-24,Express,CUST-7596,Consumer,West,Technology,Accessories,USB-C Hub,3,0.15,3948.11,-270.89
ORD-01300,2023-01-31,2023-02-07,Standard,CUST-9317,Home Office,Central,Technology,Phones,iPhone Pro,1,0.1,241.59,21.42
ORD-01219,2023-05-17,2023-05-24,Standard,CUST-7482,Corporate,Central,Furniture,Chairs,Executive Chair,2,0.1,2493.57,-444.15
ORD-01159,2023-02-01,2023-02-09,Standard,CUST-1514,Home Office,South,Furniture,Tables,Round Table,2,0.0,1274.51,155.68
ORD-01339,08/07/2024,08/16/2024,Standard,CUST-9005,Consumer,West,Office Supplies,Paper,Copy Paper,2,0.0,96.78,40.47
ORD-01369,2023-04-15,2023-04-24,Standard,CUST-7209,Home Office,South,Office Supplies,Art Supplies,Colored Pencils,5,0.2,292.95,10.29
ORD-00801,2023-10-02,2023-10-05,Express,CUST-3296,Consumer,West,Furniture,Chairs,Guest Chair,4,0.1,4909.47,-976.79
ORD-00161,2023-11-24,2023-11-25,Same Day,CUST-8508,Home Office,West,Furniture,Chairs,Stacking Chair,4,0.15,557.61,-151.08
ORD-00957,2024-05-03,2024-05-08,Standard,CUST-5345,Home Office,West,Office Supplies,Binders,3-Ring Binder,2,0.2,112.39,15.03
ORD-01187,2023-06-27,2023-06-28,Same Day,CUST-6804,Corporate,East,Technology,Computers,Dell XPS,1,0.1,464.04,18.54
ORD-00822,2024-09-24,2024-09-30,Standard,CUST-1241,Consumer,East,Office Supplies,Paper,Legal Pads,1,0.0,5.99,2.62
ORD-01420,2024-08-16,2024-08-20,Express,CUST-9797,Corporate,West,Technology,Phones,Google Pixel,1,0.1,997.3,35.98
ORD-00878,2023-10-14,2023-10-20,Standard,CUST-6313,Consumer,South,Office Supplies,Art Supplies,Pens Pack,1,0.2,43.6,1.07
ORD-00914,2024-11-22,2024-11-30,Standard,CUST-2876,Corporate,South,Office Supplies,Binders,Folder Set,1,0.0,45.39,18.02
ORD-00153,2023-09-04,2023-09-09,Standard,CUST-5557,Corporate,Central,Office Supplies,Binders,3-Ring Binder,2,0.2,75.86,3.71
ORD-01379,2023-11-06,2023-11-14,Standard,CUST-2584,Corporate,Central,Technology,Phones,Google Pixel,4,0.1,5899.0,-198.08
ORD-00510,2024-03-03,2024-03-13,Standard,CUST-8953,Home Office,Central,Office Supplies,Art Supplies,Highlighters,3,0.1,20.8,7.16
ORD-01136,2023-08-27,2023-08-27,Same Day,CUST-2133,Corporate,West,Technology,Phones,Samsung Galaxy,3,0.1,1835.33,-86.47
ORD-01263,2023-06-02,2023-06-03,Same Day,CUST-4593,Consumer,Central,Office Supplies,Binders,3-Ring Binder,2,0.0,156.24,61.9
ORD-00104,2023-03-11,2023-03-11,Same Day,CUST-2424,Corporate,West,Office Supplies,Paper,Legal Pads,2,0.25,74.49,-1.81
ORD-00587,2024-11-14,2024-11-20,Standard,CUST-9645,Consumer,East,Office Supplies,Art Supplies,Markers Set,1,0.1,56.29,19.63
ORD-01334,2023-06-25,2023-07-02,Standard,CUST-2235,Consumer,Central,Technology,Computers,Lenovo ThinkPad,3,0.1,2721.73,-40.61
ORD-01144,2023-08-09,2023-08-12,Express,CUST-4257,Consumer,Central,Technology,Phones,Google Pixel,1,0.1,699.3,-3.76
ORD-00054,2023-01-30,2023-02-04,Standard,CUST-8019,Consumer,West,Technology,Accessories,Laptop Stand,1,0.1,702.85,24.52
ORD-00152,2024-06-28,2024-07-04,Standard,CUST-6977,Consumer,East,Furniture,Tables,Folding Table,1,0.2,467.7,-78.92
ORD-00404,2024-03-16,2024-03-16,Same Day,CUST-6820,Consumer,Central,Furniture,Storage,Filing Cabinet,1,0.0,890.78,74.15
ORD-00672,2023-08-07,2023-08-14,Standard,CUST-7224,Home Office,East,Furniture,Chairs,Ergonomic Chair,1,0.0,663.0,42.89
ORD-00208,2023-09-12,2023-09-21,Standard,CUST-5342,Consumer,Central,Furniture,Storage,Bookcase,4,0.0,1995.56,322.82
ORD-01423,2023-07-29,2023-07-31,Express,CUST-5889,Consumer,East,Office Supplies,Art Supplies,Colored Pencils,2,0.0,100.27,33.82
ORD-01123,2024-06-26,2024-07-06,Standard,CUST-7912,Corporate,West,Technology,Accessories,USB-C Hub,1,0.1,1253.34,26.36
ORD-01324,2023-03-24,2023-04-02,Standard,CUST-2343,Consumer,East,Office Supplies,Paper,Legal Pads,1,0.1,67.58,12.53
ORD-00009,2024-01-30,2024-02-01,Express,CUST-1771,Corporate,East,Office Supplies,Art Supplies,Markers Set,1,0.2,57.87,6.23
ORD-01015,2024-10-25,2024-11-02,Standard,CUST-7054,Corporate,West,Furniture,Chairs,Ergonomic Chair,3,0.1,2887.98,-562.08
ORD-01349,07/13/2024,07/13/2024,Same Day,CUST-4346,Corporate,West,Furniture,Chairs,Ergonomic Chair,1,0.1,297.17,-35.07
ORD-01061,2024-04-16,2024-04-19,Express,CUST-4527,Corporate,Central,Furniture,Storage,Bookcase,5,0.0,952.6,59.17
ORD-00453,2024-07-31,2024-08-10,Standard,CUST-4582,Corporate,West,Office Supplies,Art Supplies,Highlighters,1,0.25,15.8,1.37
ORD-00254,2024-01-28,2024-02-01,Express,CUST-6559,Consumer,Central,Furniture,Tables,Round Table,1,0.0,152.45,15.57
ORD-00897,2023-01-16,2023-01-24,Standard,CUST-4257,Corporate,East,Technology,Phones,OnePlus Nord,4,0.15,3846.86,-407.92
ORD-01314,2024-07-02,2024-07-06,Express,CUST-1520,Home Office,West,Office Supplies,Binders,Report Cover,1,0.0,95.43,30.59
ORD-00881,2023-01-27,2023-01-28,Same Day,CUST-1117,Home Office,South,Furniture,Chairs,Guest Chair,3,0.2,3289.03,-244.29
ORD-01419,2024-09-18,2024-09-25,Standard,CUST-4814,Corporate,West,Technology,Accessories,Laptop Stand,1,0.0,659.17,121.37
ORD-00624,2023-08-15,2023-08-23,Standard,CUST-5012,Consumer,South,Technology,Accessories,Laptop Stand,2,0.3,170.45,-44.16
ORD-00346,2023-09-12,2023-09-20,Standard,CUST-2160,Consumer,Central,Office Supplies,Paper,Legal Pads,1,0.2,66.4,6.33
ORD-01320,2023-08-10,2023-08-18,Standard,CUST-6183,Corporate,South,Furniture,Tables,Conference Table,3,0.3,498.86,-36.59
ORD-00263,2024-07-28,2024-08-01,Express,CUST-2982,Corporate,West,Technology,Accessories,Laptop Stand,2,0.0,2769.21,391.77
ORD-00151,2024-10-31,2024-11-02,Express,CUST-1409,Consumer,East,Office Supplies,Art Supplies,Colored Pencils,2,0.15,95.27,11.39
ORD-00473,11/11/2023,11/13/2023,Express,CUST-9701,Home Office,West,Technology,Accessories,Wireless Mouse,2,0.15,650.84,-70.97
ORD-00641,03/17/2023,03/26/2023,Standard,CUST-5557,Consumer,East,Technology,Computers,MacBook Pro,1,0.1,554.96,35.98
ORD-01490,2023-08-28,2023-09-04,Standard,CUST-7216,Consumer,Central,Office Supplies,Art Supplies,Highlighters,1,0.0,12.9,4.08
ORD-01416,2023-02-14,2023-02-20,Standard,CUST-2160,Corporate,Central,Office Supplies,Paper,Legal Pads,3,0.15,75.41,12.04
ORD-00551,2023-11-05,2023-11-11,Standard,CUST-4139,Consumer,West,Technology,Computers,HP Spectre,1,0.1,1553.28,-3.76
ORD-00929,2024-07-31,2024-08-02,Express,CUST-9317,Corporate,West,Furniture,Storage,Storage Bin,3,0.25,2382.83,-791.54
ORD-00489,2024-04-10,2024-04-16,Standard,CUST-2824,Home Office,South,Office Supplies,Art Supplies,Markers Set,3,0.1,117.47,28.53
ORD-01362,03/12/2023,03/19/2023,Standard,CUST-7543,Home Office,West,Technology,Computers,HP Spectre,1,0.1,104.3,3.48
ORD-01172,2023-09-10,2023-09-13,Express,CUST-1828,Consumer,South,Office Supplies,Paper,Cardstock,1,0.1,35.43,5.74
ORD-00147,2024-08-09,2024-08-15,Standard,CUST-4150,Home Office,West,Technology,Accessories,USB-C Hub,1,0.0,1064.67,199.6
ORD-00403,2024-03-12,2024-03-13,Same Day,CUST-3621,Consumer,West,Technology,Accessories,USB-C Hub,2,0.1,552.52,29.07
ORD-00955,2024-11-10,2024-11-15,Standard,CUST-7482,Corporate,South,Office Supplies,Paper,Cardstock,3,0.3,72.2,-4.21
ORD-01411,2024-07-04,2024-07-13,Standard,CUST-8491,Corporate,South,Technology,Computers,MacBook Pro,2,0.3,2602.9,-578.6
ORD-00660,2024-02-03,2024-02-03,Same Day,CUST-7054,Corporate,East,Furniture,Tables,Conference Table,2,0.15,659.51,-103.08
ORD-00464,2023-09-22,2023-09-23,Same Day,CUST-1821,Consumer,East,Furniture,Tables,Conference Table,5,0.0,985.79,47.47
ORD-00187,2024-10-17,2024-10-20,Express,CUST-9669,Consumer,East,Office Supplies,Paper,Cardstock,1,0.1,57.01,12.99
ORD-01148,2023-07-27,2023-07-29,Express,CUST-5557,Home Office,Central,Office Supplies,Binders,Clipboard,1,0.1,86.85,27.1
ORD-01225,2023-05-06,2023-05-07,Same Day,CUST-9085,Corporate,South,Furniture,Tables,Folding Table,2,0.0,787.36,-8.56
ORD-00609,2024-07-07,2024-07-17,Standard,CUST-2127,Home Office,South,Technology,Computers,HP Spectre,2,0.3,2079.04,-507.12
ORD-00144,2023-09-25,2023-09-29,Express,CUST-4295,Home Office,East,Furniture,Tables,Conference Table,2,0.0,2069.8,251.52
ORD-00752,2024-09-13,2024-09-19,Standard,CUST-4853,Corporate,East,Office Supplies,Binders,Clipboard,2,0.0,118.66,57.64
ORD-00982,2024-07-19,2024-07-25,Standard,CUST-3504,Corporate,South,Technology,Accessories,Webcam HD,1,0.3,255.28,-82.64
ORD-00198,11/02/2024,11/08/2024,Standard,CUST-1936,Consumer,East,Furniture,Chairs,Guest Chair,3,0.15,2794.68,-296.07
ORD-00884,2023-12-12,2023-12-17,Standard,CUST-2679,Consumer,Central,Technology,Accessories,Laptop Stand,2,0.15,1284.02,-4.44
ORD-00280,2023-10-31,2023-11-05,Standard,CUST-6107,Corporate,East,Office Supplies,Paper,Sticky Notes,1,0.0,21.6,9.94
ORD-00294,04/17/2023,04/26/2023,Standard,CUST-5889,Corporate,Central,Office Supplies,Paper,Cardstock,4,0.1,128.07,34.81
ORD-01448,2024-10-12,2024-10-20,Standard,CUST-4752,Corporate,Central,Technology,Computers,HP Spectre,1,0.15,1356.61,-67.21
ORD-00401,2023-12-22,2023-12-25,Express,CUST-7126,Corporate,Central,Office Supplies,Paper,Copy Paper,5,0.1,123.48,38.57
ORD-00123,2023-11-23,2023-11-28,Standard,CUST-4006,Consumer,East,Technology,Computers,MacBook Pro,1,0.0,533.44,84.08
ORD-01208,2024-11-13,2024-11-17,Express,CUST-2049,Home Office,Central,Furniture,Storage,Bookcase,5,0.0,4041.63,631.21
ORD-00203,2023-04-06,2023-04-09,Express,CUST-3591,Corporate,East,Furniture,Chairs,Guest Chair,2,0.0,2060.62,219.25
ORD-00836,2023-03-20,2023-03-25,Standard,CUST-8428,Consumer,Central,Technology,Phones,Google Pixel,2,0.1,3493.09,-44.97
ORD-00247,2023-03-25,2023-03-30,Standard,CUST-5915,Corporate,West,Technology,Accessories,Laptop Stand,2,0.1,1485.11,-53.95
ORD-01428,2024-07-13,2024-07-23,Standard,CUST-2188,Corporate,West,Office Supplies,Binders,Folder Set,1,0.25,61.09,0.25
ORD-01433,2023-07-03,2023-07-11,Standard,CUST-9856,Corporate,South,Technology,Computers,HP Spectre,1,0.4,828.42,-307.15
ORD-01154,2024-05-15,2024-05-25,Standard,CUST-2876,Home Office,South,Technology,Accessories,Laptop Stand,4,0.2,2489.53,-191.93
ORD-00385,2024-02-27,2024-03-01,Express,CUST-2188,Home Office,South,Office Supplies,Binders,Folder Set,1,0.2,28.58,2.14
ORD-01328,2023-08-26,2023-09-01,Standard,CUST-6559,Consumer,South,Technology,Phones,OnePlus Nord,3,0.0,1988.07,301.61
ORD-00855,2023-07-09,2023-07-19,Standard,CUST-2133,Corporate,Central,Technology,Accessories,Wireless Mouse,3,0.1,1034.13,22.15
ORD-00220,2024-01-13,2024-01-21,Standard,CUST-7572,Consumer,South,Office Supplies,Paper,Sticky Notes,3,0.2,188.9,30.07
ORD-00642,2023-06-28,2023-07-05,Standard,CUST-9689,Consumer,Central,Technology,Phones,Google Pixel,2,0.0,1425.29,147.12
ORD-00002,2023-12-18,2023-12-28,Standard,CUST-8579,Corporate,South,Furniture,Tables,Computer Desk,1,0.4,484.54,-70.22
ORD-00113,2024-05-26,,Standard,CUST-1821,Consumer,East,Technology,Phones,Samsung Galaxy,3,0.0,4683.54,898.22
ORD-00699,2024-11-20,2024-11-21,Same Day,CUST-8668,Consumer,East,Furniture,Chairs,Guest Chair,1,0.1,652.32,-91.18
ORD-01437,08/23/2023,08/23/2023,Same Day,CUST-3060,Consumer,Central,Furniture,Storage,Storage Bin,1,0.0,1045.37,-6.56
ORD-00952,2023-12-11,2023-12-13,Express,CUST-2528,Home Office,East,Furniture,Tables,Round Table,1,0.1,541.09,-6.49
ORD-01323,2023-03-18,2023-03-24,Standard,CUST-7224,Corporate,South,Technology,Computers,Dell XPS,5,0.3,2460.29,-843.42
ORD-01292,2023-10-26,2023-10-27,Same Day,CUST-4593,Corporate,East,Furniture,Chairs,Stacking Chair,1,0.0,1424.6,239.86
ORD-01359,2024-06-06,2024-06-16,Standard,CUST-4510,Corporate,South,Furniture,Storage,Storage Bin,2,0.3,688.04,-74.17
ORD-00442,02/20/2024,02/25/2024,Standard,CUST-2674,Consumer,Central,Furniture,Chairs,Guest Chair,3,0.0,2804.9,312.04
ORD-01137,2024-07-17,2024-07-23,Standard,CUST-8179,Corporate,Central,Technology,Accessories,Webcam HD,2,0.0,914.46,187.71
ORD-01257,2024-10-12,2024-10-20,Standard,CUST-6947,Corporate,West,Furniture,Tables,Computer Desk,4,0.1,4744.55,-367.81
ORD-00664,2024-11-13,2024-11-13,Same Day,CUST-2654,Home Office,South,Office Supplies,Art Supplies,Highlighters,3,0.0,132.21,49.41
